title,text,url,source,label
David Attenborough wants us to use peepholes to look at gorillas in zoos,"VETERAN BRITISH NATURALIST David Attenborough has called for gorillas in zoos to be kept behind walls with peepholes rather than glass panels, to respect their privacy.

The 90-year-old television presenter spoke out after a gorilla briefly escaped last Thursday from its enclosure in London Zoo. Attenborough said the incident was “hardly surprising” when animals are subjected to intrusion.

He also said people should behave in a more respectful manner in zoos rather than clowning around trying to goad animals into a reaction.

But Attenborough, who has opened the eyes of millions of viewers to the wonders of the natural world during more than half a century in television, also said zoos play a vital role in preserving endangered species.

“They are wonderful animals, gorillas. They are animals which guard their privacy,” he told ITV television.

“In the forests of west Africa, they don’t live out in the open. They aren’t stared at by people.

Maybe the solution is that people should not be allowed to be behind big sheets of glass but look behind peepholes so that the gorillas don’t realise (they are being watched) — but that’s very difficult to do in a zoo where there are tens of thousands of people wanting to see these animals.

Source: PA Wire/Press Association Images

Attenborough called for zoo-goers to show more consideration to the animals.

“Sometimes visitors to zoos are not respectful and they start shrieking or waving their arms in order to get the poor gorilla to do something.

“They are not just animals. They are related to us. They value their privacy. Just imagine what it’s like to be there.”

Attenborough said it would be nice to think creatures such as mountain gorillas were safe in the wild but zoos did preserve species under threat of extinction.

“It’s a pity they’re always in danger,” he said.

“If we could get rid of that then perhaps there would be no need for zoos.

“It is important for people to be able to see what these wonderful creatures are like and to understand the responsibility that the human race has towards gorillas.”

- © AFP, 2016",https://www.thejournal.ie/david-attenborough-peepholes-at-the-zoo-3032560-Oct2016/,the_journal,1
'The land of a thousand hills' is now using drones to deliver medicine,"“THREE, TWO, ONE, launch!”

And with that, catapulted from a ramp, the small fixed-wing drone buzzes into the air towards its pre-programmed destination, the Kabgayi hospital two kilometres away.

On Friday, Rwanda inaugurated a drone operation that its backers hope will kickstart a revolution in the supply of medical care in rural parts of Africa, in the first instance by delivering batches of blood to 21 clinics in the west of the country.

Maternal mortality rates in Africa are among the highest in the world, according to the World Health Organisation (WHO), largely due to postpartum haemorrhage caused by lack of access to simple blood transfusions.

Rwanda is no exception, and the situation here is worsened by the topography of a country dubbed “the land of a thousand hills” as well as intense seasonal rains making the transport of blood by road often long and difficult.

Blood “is a very precious commodity so you cannot just stock a lot of it in every single health centre,” said Keller Rinaudo, CEO of Zipline, a California-based robotics company that designed the 15 drones and the base housing them in Muhanga, 50 kilometres west of the capital Kigali.

Faster, more efficient

Rinaudo hopes his drone delivery system will “allow the Rwandan government to instantly deliver life-saving transfusions to any citizen in the country in 15 to 30 minutes.”

US package-delivery giant UPS and global vaccine alliance Gavi have invested $1.1 million (€1 million) in the Zipline project, one of a handful on the continent seeking to harness the potential of delivery drones to overcome poor infrastructure.

For the Rwandan government blood delivery by drone is not cheaper, but it promises to be much faster.

The drones dubbed “Zips” are shaped like a fat-bellied miniature plane with a two-metre wingspan.

They are battery-powered with a range of around 150 kilometres, weigh 13 kilos (29 pounds) and can carry a cargo of about 1.5 kilos, or three bags of blood.

Flying at up to 70 kilometres per hour, it is predicted each drone could make as many as 150 deliveries a day.

At the tent that serves as a launch station, Zipline technicians monitor the drones from laptops while others prepare the payload: small cardboard boxes with paper parachutes that will hold the transfusion blood and be dropped from a height of around 20 metres.

As the test flights were carried out curious residents peered through the fence, watching as the drones were flung into the air, returning after dropping their cargo at the hospital, and landing on an inflatable mattress.

Zipline plans to open a second base in Rwanda next year meaning the whole of the tiny country will be within range.

“These flights will save lives,” said Gregg Svingen, head of communications at UPS. “Today it is blood, tomorrow it will be vaccines.”

- © AFP, 2016",https://www.thejournal.ie/rwanda-using-crones-to-deliver-medicine-3030045-Oct2016/,the_journal,1
The maths gene? It all adds up to a myth,"THERE IS A strong and misguided belief in a broad segment of society that people are somehow genetically programmed to be good or bad at maths. When people say that they don’t have the maths gene it becomes a self-fulfilling prophecy.

It is simply not true that some people can’t do maths and it is one of our goals to dispel this dangerous myth. The message of Maths Week, which is currently taking place across Ireland this week, from today, is that everyone can do maths. It’s just like any other subject.

Of course, not every child can go on to be a top mathematician but by the same token not everyone who plays football can represent Ireland. Everyone can do better at maths and sports and enjoy themselves at the same time.

No one would accept it if a person said they can’t do English, we need to engender the same attitude in relation to maths. If children have a positive experience of maths and get a sense of achievement out of mastering elements of the subject they will be motivated and will thrive at it.

Understand your phone plan and your payslip

Maths Week aims to help people understand the value and importance of maths in their everyday lives. The reality is that people need maths skills if they are to understand their phone price plans, calculate their household budgets, and make sense of their payslips. If you don’t understand what a percentage is how can you figure out the special offers in supermarkets or the taxation changes made by the Minister for Finance in the budget?

A recent OECD report found that under half of the UK participants reached the necessary standard in basic financial maths. Ireland didn’t participate in the study but there is no reason to believe we don’t have major problems with everyday financial reckoning.

When people say that they don’t have the maths gene it becomes a self-fulfilling prophecy.

In many cases the basic reason why people don’t succeed at maths it is because they do not believe in their own mathematical ability. However, it is quite often the case that those same individuals exhibit very strong mathematical aptitude in other aspects of their lives.

Many people who haven’t achieved high standards in maths and who would claim they have no talent or feeling for maths may be able to add up darts scores at blindingly fast speeds and with total accuracy or work out the odds on a horse racing accumulator bet. They have no difficulty with addition, subtraction, multiplication, divisions, fractions or percentages in certain contexts and with practice. They clearly aren’t missing the mythical “maths gene”.

People have the potential to be good at maths even if they don’t realise it.

Maths Week is an opportunity to tap into the areas which people are motivated by and help guide them forwards from there. The week isn’t just for school-goers, however. It is for teachers and parents and the public as well.

The biggest predictor of children’s success at school is their parents and the educational ethos that is transmitted in the home. If we can convince parents that they and their children can do better at maths we will go a long way to achieving our goals.

As a nation we have to ensure that everyone does much better at maths. At the moment we are in the top half of the international maths classroom but if we are to realise our ambitions in terms of becoming a knowledge economy we need to do be at the top.

Ireland has a continuing demand for skilled workers in IT, engineering, science, financial services and other areas depending on mathematics. We can’t have a situation where we are importing all our skilled people. We need to raise everyone’s standards when it comes to maths.

Of course, not everyone can become a mathematician, an actuary or an engineer but by becoming better at maths they can become better at whatever job they do. Maths helps people in every aspect of their lives at home, at work, and in their understanding of the natural world.

#Open journalism No news is bad news Support The Journal Your contributions will help us continue to deliver the stories that are important to you Support us now

Over the next number of days more than a quarter of a million schoolchildren and thousands of adults will take part in this all-Ireland celebration of all things mathematical. Maths Week promotes awareness, appreciation and understanding of maths through a huge variety of events and activities which are organised by a partnership of over 50 groups including universities, institutes of technology, colleges, museums, libraries, visitor centres, professional bodies and other organisations which understand the importance of maths to society.

Maths through the medium of clowns

Events are firmly focused on the fun as well as practical sides of mathematics with presentations from mathematical clowns, magicians, bubble artists and others taking place around the country.

Children can learn about the maths behind code making and breaking, internet searches, construction, and even juggling.

This is the eleventh year of Maths Week and it has grown in size every year since we started. Joining local presenters we have more than 20 international speakers and entertainers performing at events in over 50 venues around the country. In addition, most schools around in Ireland are organising their own events around the week.

The aim of all of these events is to take maths out of the text-book and show other aspects of the subject that the curriculum doesn’t have space for. To show that maths can be enjoyed rather than endured, and crucially that maths is for everyone.

Eoin Gill is the founder of Maths Week Ireland.",https://www.thejournal.ie/readme/is-there-gene-good-maths-3025130-Oct2016/,the_journal,1
Quiz: Can you tell the Dublin Bus route by the start and end points?,"DUBLIN BUS CARRIES thousands of people every day.

But could you get where you’re going on an unfamiliar route?

Talbot Street to Malahide 24 32

40 48 Harristown to Kimmage 67 104

83 84A Burlington Road to Ongar 39A 37

38 39 Palmerstown Park to Ikea 111 68

140 239 Clarehall to Jobstown 13 27

41 63 Phoenix Park to Dun Laoghaire 46A 47

51 66 Walkinstown to Marino 238 130

123 140 Kilternan to D'Olier Street 118 76

8 29 Merrion Square to Lucan (Dodsboro) 25 26

32 44 Rialto to Blackrock 17 18

19 20 Answer all the questions to see your result! You scored out of ! Top Dog! Paws-itively brilliant! Share your result: Share You scored out of ! Clever Cat! Almost purr-fect! Share your result: Share You scored out of ! Fin-tastic! Flippin' good! Share your result: Share You scored out of ! What are ewe doing? You should feel sheepish. Share your result: Share You scored out of ! Turtle-y awful! Shell of a bad effort. Share your result: Share",https://www.thejournal.ie/dublin-bus-route-quiz-3022365-Oct2016/,the_journal,1
"Fighting cancer with funny moustaches: ""We were not the norm. Cancer is very serious and we were not serious""","“WE SIT IN the privileged position that we came up with a brilliant idea – and everyone got on it… and then we harnessed it to help change the world.”

As statements go, it’s a big one – but the man talking about changing the world is Justin Coghlan (known as JC), one of the co-founders of the Movember Foundation charity.

If you see men sporting strange and wonderful moustaches in November, then you can blame Movember. (And if you can’t grow a moustache, there are other ways to be a Mo Bro or Mo Sista.) But what it has also been doing is raising hundreds of thousands of dollars for cancer charities across the world, including Ireland.

What started off as a once-off idea to celebrate a friend’s birthday in Australia has gone on to become a global movement.

On average globally, men die six years before women, while men suffer from illnesses and diseases that are often preventable through minor lifestyle changes. What Movember does is try to shine a light on ways to get men to the doctor early, and get them thinking about health as a priority.

Where it all began

JC

In 2003, friends Travis Garone and Luke Slattery held the first Movember in honour of Garone’s birthday in Melbourne. In 2004, they registered it as an official charity, raising over €30,000 for the Prostate Cancer Foundation of Australia. By 2006 it had received Australian charity status.

It soon gathered more participating countries, and Movember Ireland was official launched in 2008.

Neil Rooney, Movember director in Ireland, explained the impact of Movember fundraising here:

From money raised by Irish Mo Bros and Sistas, we now provide two full time nurses dedicated to helping men deal with the physical and mental side effects of prostate cancer who are based in Dublin and Galway.

In 2004, JC came on board to work with all things Movember in Queensland. When TheJournal.ie meets him 12 years later in Dublin, the charity has gone on to totally surpass his initial expectations.

Movember has raised over €516 million, and funded over 1200 projects focusing on prostate cancer, testicular cancer, poor mental health and physical inactivity. The Irish arm of Movember has linked up with groups like the Irish Cancer Society and there is already a rake of events planned for November this year.

“It was the perfect storm at the time,” says JC of Movember’s foundation. “It was like the Beatles – it was four very different people coming together and creating magic in men’s health.”

When they first started, the guys knew that Movember was something very new on the charity scene. “We were not the norm, charity is very conservative and cancer is very serious and we were not serious,” points out JC.

“We were doing a fun thing at that time which was just moustaches, for a serious cause.” That led them to coin the phrase “having fun doing good”.

The impact of Movember isn’t lost on the four Movember founders. “We are sitting here today humbled and privileged to be the world’s largest men’s health organisation,” says JC now.

But he says that what has kept him awake at night was that they didn’t waste the opportunity – or money. Instead, they’ve turned the charity into a massive, worldwide foundation that involves a dash of marketing, and perhaps even a spark of hipsterism too.

Changing lives

Movember’s aim, says JC, is to encourage men to get checked out so that prostate cancer can be detected early. If it’s caught early, you’ve got a 96% survival rate for five years and above, says JC.

“If you get detected after and you present late, it’s called metastasising – your survival rate for five years plus is 29%.”

“If you get checked early it’s a game-changer,” he says. “And that’s why we kind of took it on.” He says the charity has advanced prostate cancer by 50 years.

He doesn’t use the phrase “cure cancer”, because “no one’s ever gonna cure cancer – you will manage cancer, you will live with and beyond cancer”.

Did getting involved in Movember change how he took care of his health? “I didn’t find it difficult to talk about [beforehand], but it changed me. Because the more I got involved, and the more we did and more we expanded … I don’t wake up in a day now and I don’t have a conversation about suicide prevention.”

This is another element of the Movember work – trying to get guys to talk in an effort to prevent suicide rates from climbing. (The latest figures show that young men are at the greatest risk of suicide in Ireland.)

JC points out that as men get older “the big stuff” – illness, family changes, work changes – can happen. “[And] they’ve got no one to turn to.

So what we want men to do is check in with your mates before you check out. So it’s that one conversation. And women have this amazing… they can talk face to face [and] never lose their network, guys have this shoulder to shoulder, so you’ll be watching a sport event, you’ll be doing something or tinkering with something – that’s when guys are going to open up. They’re not even going to look at each other, they’re going to talk, ‘oh how’s that going’.

JC, also aims to get men to move 30 minutes a day – and understand their historical data. “If prostate cancer is in your family you are 2.5 times more likely to get it,” he points out.

“Walk for 30 minutes a day, understand what’s going to kill you, and you know it’s that old adage diet and exercise – you don’t have to be a triathlete, you just have to understand everyone is built differently.”

The changing face of charity

Source: Sasko Lazarov/Photocall Ireland

Movember was created around the same time as Facebook, and the latter has helped the spread of fundraising phenomena like the ice bucket challenge. Has this threatened Movember’s long-running work? Not in JC’s eyes.

“I applaud it,” he says. “People copy us all the time – not the ice bucket challenge but people copy us all the time and people go to me ‘oh they are ripping off Movember’. They are doing good, so let them do it, right? It doesn’t have to be about that.”

The biggest concern I personally have about the ice bucket challenge is they made so much money so fast and it had this rolling effect. I think it negatively impacted people giving, and not for us, and then it kind of exposed ‘oh that person got way too much money’… everyone started to question themselves in giving and that I think affected the whole industry and it changed perceptions on giving which is a good and a bad thing.

It’s not a bad thing for Movember, says JC, “cos we’re accountable for every dollar we spend”.

Despite the emergence of social-media based fundraising events, Movember has steadily been able to keep up – and grow – its work.

“We’re just so privileged, we get to wake up every day – we change the world, right,” enthuses JC.

“That’s a pretty powerful thing and if we can just save one man every day and do that for us we’re just kicking away at a journey.

“I know that sounds corny and cheesy but we want to change the world, that’s what we want to do and we think we’re doing a pretty good job of it with men’s health and we’ll continue to do that.”

Movember in Ireland

Source: Declan Branagan

This year, Movember is hitting the road in Ireland to gather men’s health stories across the country.

Movember is capturing a national snapshot of men and women who have personal stories to share on men’s health, and will use these stories and images as part of their awareness and education campaign this year.

Declan Branagan, a survivor who is one of the participants from Dublin said:

Two years ago I was diagnosed with prostate cancer. As the founder and CEO of my company eXpd8, it was hard to switch off from work and focus on myself. However, my diagnosis was also a real eye-opener. Every face tells a story. My story is one of many, and if it encourages other guys to go and get checked, even better… Three seconds saved my life. It’s so important to be able to speak openly about it, and discuss it.

To find out how you can do your bit to get involved in the 2016 campaign, head to ie.movember.com.",https://www.thejournal.ie/movember-interview-jc-3022952-Oct2016/,the_journal,1
How Pat Shortt made a comedy about emigration and 1916,"YOU KNOW WHO Pat Shortt is.

He’s Tom from Father Ted, one half of D’Unbelievables and the star of Killinaskully.

He’s also a film actor, comedian and chart-topping singer.

But what he represents is a quintessentially Irish brand of humour and satire. He is the Irishman’s Irishman.

Shortt’s new film The Flag, which was released in cinemas on Friday, tells a very Irish story which weaves emigration, Irish identity and 1916 together in a caper comedy.

Shortt plays Harry Hambridge, a man from a small town now living in London. After coming home for his finds out that not only did his grandfather raise the Irish flag above the GPO, but the British are keeping it in an army barracks.

With a fill of porter, Harry decides he’s getting it back and a heist plan is put in place.

While the film takes plenty of shots at the British establishment, it is essentially an examination of Irishness, something Shortt has also been seen doing on the small screen in TV3′s excellent Small Town.

Sitting in a Dublin hotel, Shortt says that the comedy can easily be used to pose questions.

“When you play Irish characters, even from a comic point of view, you have to analyse them and think about them and the impact different things have had.

“(You have to think about) how they react to it, whether it’s religion, religion, whatever or in the case of The Flag that pride in being Irish.”

The Flag’s closing scenes see Harry at this year’s 1916 commemorations asking about Ireland as a nation – where we are and whether we actually honour the ideals of the 1916 dead.

“It’s a great part of the movie.

“I think it’s a great thing in a comedy – that you can be serious about ourselves and look at ourselves.”

Our world

Looking at Irish people is something Shortt has plenty of experience with.

But he says that the Irishness of his output is rooted in an affection for Irish life – and the confidence we have in ourselves.

#Open journalism No news is bad news Support The Journal Your contributions will help us continue to deliver the stories that are important to you Support us now

“For a very small nation of people, our large world is the little world around us.

“So the guy who’s living in a rural village in Ireland – his world is as important as London or New York. And I think that’s a great confidence thing.

“That innocent kind of look at the world.”

He says his own character in the film – complete with Italia 90 jersey and Irish vinyl – “is in London, but may as well be in Ireland”.

And what’s next for him?

“I don’t want to do anything only keep working,” he laughs.

“I have a new live show that I’m looking forward to touring around the country with and taking to America and Australia.”

Indeed, Shortt’s popularity abroad shows that Irishness doesn’t end at the borders.

The Flag is in cinemas now.",https://www.thejournal.ie/pat-shortt-3027176-Oct2016/,the_journal,1
This Irish doll-maker has signed a book deal with famed children's publisher Penguin,"IRISH DOLL-MAKER Arklu has signed a publishing deal with children’s books giant Penguin, which has worked with authors such as famed novelist Roald Dahl.

The Donegal-based firm created Lottie in 2012, a doll that was intended to look and take part in activities like a real child.

Since its launch, the doll has grown in popularity, selling more than half a million figurines and accessories, and is now set to be the subject of several Penguin books.

The two companies have agreed a three-year publishing contract. The first books to be released under the partnership are due to launch in May 2017.

The company said that the books will be an extension of the ‘Lottie, Finn and friends collection’, and will follow the adventures of three nine-year old friends as they navigate family, friendship and childhood.

Launch

Two books will be published, one a fiction title for young readers, and one a sticker dressing-up book, which will be focused on stargazing and space.

A further two titles, one fiction and one activity book, will then follow in September 2017.

A 'robot girl' Lottie doll Source: Youtube

The books will be part of Penguin’s Puffin collection for children. Penguin has worked with several of the best-known children’s authors including Roald Dahl, whose books include The BFG and Charlie and the Chocolate Factory, and Jeff Kinney, who wrote Diary of a Wimpy Kid.

A spokeswoman for Arklu said that final details of the launch, such as how many shops the books will be available in, are still under discussion.

However, she added: “It is an international contract. The dolls are sold in 30 countries and we would hope that the books will follow suit.”

Arklu managing director Ian Harkin said that following the deal the firm will be “introducing almost 20 new products in 2017 including playsets, storage units, playmats and buildings for the first time”.

“Being based on a child is what makes Lottie and Finn unique, taking kids on adventures as opposed to performing adult activities or careers. The books complement this – like Lottie they will be real characters just like the kids themselves.”

Arklu managing director Ian Harkin Source: Arklu

Startup winner

Leanne Gill, the publisher of licensed properties at Penguin Random House Children’s, said that the company is “delighted to be the publishing partner for Lottie Dolls”.

Arklu was also recently selected by Google as the winner of its latest Adopt a Startup programme for Ireland - a prize which includes thousands of euro in free credit for the tech giant’s services.

Speaking at the time, Harkin told Fora the company also has plans to unveil an app, which was part of work it did with Google.

Written by Paul O’Donoghue and posted on Fora.ie",https://www.thejournal.ie/lottie-dolls-penguin-books-2-3028727-Oct2016/,the_journal,1
Irish women are being given the chance to star in a movie with Mel Gibson,"MEL GIBSON IS on the hunt for Irish women to star in his new film.

The Braveheart actor is in Ireland as he prepares to shoot his new movie The Professor and the Madman.

And now he needs women with a very specific look to join the cast which will include Sean Penn and Natalie Dormer.

According to the casting call, suitable candidates must have “no fake tan or nails. Hair must be natural colour- no dyed hair.

“Hair must medium or long in length –no shaved heads or undercuts. “No plucked/shaved eyebrows or obvious tattoos and body decorations.

They must also have a waist size of 26-28 and a bust of 34-36.

You can check out the full specifications here.

Gibson has been spotted in a number of Dublin bars and restaurants over the past month including Mulligan’s of Stoneybatter and FX Buckley’s in the capital.",https://www.thejournal.ie/mel-gibson-dublin-extras-3026709-Oct2016/,the_journal,1
Anne Doyle made her triumphant return to reading news on the Ray D'Arcy Show,"Weekly Podcast

The Explainer

The Explainer is a weekly podcast from TheJournal.ie that takes a deeper look at one big news story you need to know about. Listen now wherever you get your podcasts",http://www.thejournal.ie/anne-doyle-returns-to-the-news-2-3029354-Oct2016/,the_journal,1
New Yorkers are leaving each other loving post-it notes to support each other after the election,"NEW YORKERS STRUGGLING with post-election stress have found an outlet for the blues, by pouring their political souls onto sticky notes that fill walls of a Manhattan subway station.

In the days after Republican Donald Trump won the White House, Democrat Hillary Clinton’s loss brought many of her New York supporters to tears — even in public.

Enter 28-year-old Brooklyn artist Matthew Chavez, known as Levee. He set up a table in a long tunnel of the Union Square station where he hands out the blank pastel notes on which straphangers scribble.

He calls this “Subway Therapy.” It’s free.

The notes are being left on the underground passageway that connects the 1 train to the L train on 14th St. Source: Mary Altaffer/PA

More than 1,500 people have shared their grief and anxiety since Wednesday, posting thoughts on the white subway tiles.

The uplifting art installation counterbalances what Clinton supporters say is Trump’s racism, bigotry and ignorance.

One note reads, “You will not divide us. Love is everything.” Another says,

It doesn’t end today.

One says: “If they go low, we go high,” echoing first lady Michelle Obama.

Another sticky note offers soothing words, saying, “Everything will be alright.” But a few feet over, another person wasn’t so sure: “What do we do now?”

There was an answer amid the sea of impromptu messages.

“We’ve been through worse (meaning 9/11) and the city will unite,” the light pink sticky note said.",https://www.thejournal.ie/subway-therapy-3078316-Nov2016/,the_journal,1
New cocktail of drugs could significantly improve outcomes for cancer patients,"A NEW COMBINATION of two drugs could extend the lives of thousands of people with kidney cancer.

Scientists say 40% of kidney cancer patients using the combined drugs saw their tumours significantly reduce in size, while 10% were left with “no detectable sign of cancer” at all.

The two drugs, ipilimumab and nivolumab, work by stimulating the body’s own immune system to fight the cancer.

The study evaluated the drugs, at different doses, in previously-treated and treatment-naïve patients with metastatic renal cell carcinoma.

Renal cell carcinoma is the most common type of kidney cancer, accounting for approximately nine out of ten cases.

The overall response rate, the number of patients who saw a complete or partial reduction in their tumours, was 40%.

One in 10 patients treated with nivolumab 3 mg/kg + ipilimumab 1 mg/kg every three weeks for four cycles, followed by nivolumab 3mg/kg every two weeks, achieved a complete response, where no detectable sign of cancer remained.

These investigational data were presented during the 2016 European Society for Medical Oncology (ESMO).

Dr Conleth Murphy, Consultant Medical Oncologist, Bon Secours Hospital, Cork said, “It is very promising to see these early results as they demonstrate that using two immunotherapy agents in combination has the potential to significantly improve outcomes for patients with advanced kidney cancer.

The degree of tumour shrinkage seen with combined therapy is particularly encouraging.

“The experience we have had with nivolumab in Irish patients with kidney cancer has been very impressive so I am hopeful that today’s data regarding the nivolumab + ipilimumab combination may further improve outcomes in the coming years.”

Each year, roughly 570 people are diagnosed with kidney cancer in Ireland and in the last 40 years the number of cases has doubled in men, and risen by 130% in women.

Approximately 254 people die from kidney cancer every year in Ireland. In cases of late-stage kidney cancer, it is estimated that only one in 10 patients will survive for five years or more in Ireland.",https://www.thejournal.ie/cancer-drugs-outcomes-3017860-Oct2016/,the_journal,1
Here are some handy iPhone and Android gestures you might not know about,"AT THIS POINT, all of us know the basic swipe and tap gestures needed to use and navigate our smartphones.

But beyond that, there are a whole host of other gestures and ideas that you might not be familiar with. Some are specific to apps themselves while others can be used across the board.

Here are a few to get you started.

All (iOS and Android)

- Both iOS and Android have a zoom-in option available to users. Going into Settings (> General) > Accessibility > Zoom/Magnification Gestures to activate it. Depending on which one you use, it’s activated by tapping the screen three times with one finger, or double-tap with three fingers.

- On Google Maps, if you double-tap on the screen, you zoom in. However, what you might not know is if you continue holding down after the second tap, you can continue zooming in and out by swiping your finger up and down.

- When you’re typing, holding down on a specific key will bring up alternative characters (For example, holding down ‘i’ will bring up extra characters like ‘í’).

- On Snapchat, if you’re recording a video, you can zoom in and out by swiping up and down.

- On Apple and Google Photos, you can select multiple photos by pressing select/holding down on one photo and dragging your finger over them. Handy if you need to bulk-delete photos.

iOS

- If you own an iPhone 6s or 7, force pressing the spacebar when typing lets you move it around. Easier than trying to tap or drag the pointer around.

- When you’re in an app, you can go back one screen by swiping right.

- You can have text read out to you anytime if you set it up. Go into Settings > General > Accessibility > Speech and activate Speak Screen. Now if you swipe down with two features, a floating control panel will appear where you can play/pause or adjust the reading speed.

- While not strictly a gesture (but handy to know), triple-clicking the home screen will bring up a list of accessibility shortcuts.

- In Photos, when you’re viewing a photo, you can just swipe down to minimise it instead of pressing the back button.

- If you’ve scrolled too far down a screen, tapping the top of the screen – where the time is – will bring you back to the top.

- If you’re using the calculator, swiping will act as a backspace option.

- One that has been around for a while, shaking your phone when you’re typing will let you undo your last action.

#Open journalism No news is bad news Support The Journal Your contributions will help us continue to deliver the stories that are important to you Support us now

Android

- You know how swiping down from the top brings up notifications and another swipe down shows you quick settings? Well, you can access quick settings immediately by swiping down with two fingers.

- On notifications, long-pressing a notification will bring up extra options. For example, long-pressing a Gmail notification will let you change notification preferences.

- On Google Keyboard, holding down on the return button (the green button on the bottom right-hand corner) will give you the option to go into one-handed mode.

- If you’re having problems with your phone because of an app you installed, you can reboot to safe mode. Hold down the power button but instead of tapping Power Off, hold down until a safe mode option appears.

- On some versions of Android, holding down on the home button will bring up Now on Tap, which scans the screen and brings up search results based on it.

- If you’re using Chrome, swiping down from the address bar will bring up all the tabs you have opened. Alternatively, swiping left or right on the address bar will let you navigate between tabs.",https://www.thejournal.ie/smartphone-gestures-hidden-2983626-Oct2016/,the_journal,1
"Dublin before the internet: weight gain pills, big hair and swimming pools in nightclubs","A NEW EXHIBITION in Dublin aims to bring visitors back to Ireland pre-internet, where women avoided being called skinny and Terry Wogan was a voice on pirate radio.

Brian ‘Doug’ McMahon’s site Brand New Retro, has scanned and digitised images from Irish magazines that have never been put on the internet before.

After online success and a book, McMahon has moved on to a museum exhibition which opened in the Little Museum of Dublin this week.

Speaking to TheJournal.ie he says he is “delighted” with the end result, which brings together his love of retro pop with a snapshot of what Ireland was like in the 60s and 70s.

“I’m delighted with it. It feels like it came together at the last minute, but It is exactly what I wanted as a medium for showing the collection.

“I think it’s different, it’s an explosion of colour and information.”

Source: Brand New Retro

Be it a retro jukebox playing McMahon’s own 45s, early magazine interviews with Anne Doyle or information on Ireland’s first gay nightclub, the exhibition gives either a nostalgic blast from the past or an insight into an Ireland many of us haven’t seen.

And it is all sourced from McMahon’s own collection.

I grew up loving pop and when punk came around, me and my brother started a fanzine, which gave me an appreciation of what went into making magazines, so I rarely threw them away. So a built up a collection from there.

“When I started the blog, it was to put up stuff I had done or was interested in that wasn’t on the internet.

“And I found there was a load of Irish stuff that wasn’t on the internet.”

Source: Brand New Retro

McMahon’s collection now includes thousands of magazines from the 60s, 70s and 80s, but he still has a soft spot for certain things.

“I like something that has a geographical reference and is of its time.”

He points to the exhibition’s main image, of Miss Ireland 1965 Gladys Waller sitting on a Morris Minor on the bridge to Bull Island in 1966 wearing clothes from Brown Thomas .

“I get a great satisfaction out of the rejuvenation of things like that.

I love that people will see things for the first time. There’s something for everyone. I like that it’s interactive as well, that’s the experience.”

The exhibit runs in the Little Museum of Dublin until January.",https://www.thejournal.ie/brand-new-retro-exhibit-3014456-Oct2016/,the_journal,1
